ncbi	sample	group	mapped	coverage
NZ_QSKD01000001.1	high_50M	came_from_both	265731	NA
NZ_QSKD01000001.1	high_50M	came_from_donor	10398	13.6240599028944
NZ_QSKD01000001.1	high_5M	came_from_before	11	NA
NZ_QSKD01000001.1	high_5M	came_from_both	7378	NA
NZ_QSKD01000001.1	high_5M	came_from_donor	1180	1.81821269258422
NZ_QSKD01000001.1	high_5M	came_itself	1123	NA
NZ_QSKH01000001.1	high_10M	came_from_before	7	NA
NZ_QSKH01000001.1	high_10M	came_from_both	1308	NA
NZ_QSKH01000001.1	high_10M	came_from_donor	5648	4.0888346319369
NZ_QSKH01000001.1	high_10M	came_itself	3746	NA
NZ_QSKH01000001.1	high_1M	came_from_both	35	NA
NZ_QSKH01000001.1	high_1M	came_from_donor	NA	1.54025060251423
NZ_QSKH01000001.1	high_1M	came_itself	26065	NA
NZ_QSKH01000001.1	high_25M	came_from_before	2	NA
NZ_QSKH01000001.1	high_25M	came_from_both	5120	NA
NZ_QSKH01000001.1	high_25M	came_from_donor	6170	3.71710634269425
NZ_QSKH01000001.1	high_25M	came_itself	3464	NA
NZ_QSKH01000001.1	high_50M	came_from_both	32579	NA
NZ_QSKH01000001.1	high_50M	came_from_donor	27179	3.20453604385346
NZ_QSKH01000001.1	high_5M	came_from_before	5	NA
NZ_QSKH01000001.1	high_5M	came_from_both	571	NA
NZ_QSKH01000001.1	high_5M	came_from_donor	160	2.0034799073612
NZ_QSKH01000001.1	high_5M	came_itself	20853	NA
NZ_QSKX01000001.1	high_10M	came_from_before	116	0.541471032628859
NZ_QSKX01000001.1	high_10M	came_from_both	1454	NA
NZ_QSKX01000001.1	high_10M	came_from_donor	183	NA
NZ_QSKX01000001.1	high_10M	came_itself	278	0.541471032628859
NZ_QSKX01000001.1	high_1M	came_from_before	NA	0.165539638979868
NZ_QSKX01000001.1	high_1M	came_from_both	44	NA
NZ_QSKX01000001.1	high_1M	came_from_donor	2	NA
NZ_QSKX01000001.1	high_1M	came_itself	1834	0.165539638979868
NZ_QSKX01000001.1	high_25M	came_from_before	9	2.07735389788218
NZ_QSKX01000001.1	high_25M	came_from_both	13406	NA
NZ_QSKX01000001.1	high_25M	came_from_donor	9191	NA
NZ_QSKX01000001.1	high_25M	came_itself	2406	2.07735389788218
NZ_QSKX01000001.1	high_50M	came_from_before	79	0.525981166357216
NZ_QSKX01000001.1	high_50M	came_from_both	50806	NA
NZ_QSKX01000001.1	high_50M	came_from_donor	207	NA
NZ_QSKX01000001.1	high_50M	came_itself	65	0.525981166357216
NZ_QSKX01000001.1	high_5M	came_from_before	292	0.420897187592274
NZ_QSKX01000001.1	high_5M	came_from_both	777	NA
NZ_QSKX01000001.1	high_5M	came_from_donor	84	NA
NZ_QSKX01000001.1	high_5M	came_itself	190	0.420897187592274
NZ_QSLA01000001.1	high_10M	came_from_before	4877	1.78412622159521
NZ_QSLA01000001.1	high_10M	came_from_both	6370	NA
NZ_QSLA01000001.1	high_10M	came_from_donor	13	NA
NZ_QSLA01000001.1	high_10M	came_itself	1257	1.78412622159521
NZ_QSLA01000001.1	high_1M	came_from_before	2	0.300928527116994
NZ_QSLA01000001.1	high_1M	came_from_both	37	NA
NZ_QSLA01000001.1	high_1M	came_itself	3814	0.300928527116994
NZ_QSLA01000001.1	high_25M	came_from_before	12131	1.66801332152979
NZ_QSLA01000001.1	high_25M	came_from_both	12029	NA
NZ_QSLA01000001.1	high_25M	came_itself	4	1.66801332152979
NZ_QSLA01000001.1	high_50M	came_from_before	88861	26.0350265192978
NZ_QSLA01000001.1	high_50M	came_from_both	93289	NA
NZ_QSLA01000001.1	high_50M	came_itself	NA	26.0350265192978
NZ_QSLA01000001.1	high_5M	came_from_before	1036	0.71367219177906
NZ_QSLA01000001.1	high_5M	came_from_both	1060	NA
NZ_QSLA01000001.1	high_5M	came_itself	2942	0.71367219177906
NZ_QSLF01000001.1	high_10M	came_from_both	84377	NA
NZ_QSLF01000001.1	high_10M	came_from_donor	3107	4.72945095399987
NZ_QSLF01000001.1	high_10M	came_itself	5	NA
NZ_QSLF01000001.1	high_1M	came_from_before	9	NA
NZ_QSLF01000001.1	high_1M	came_from_both	50	NA
NZ_QSLF01000001.1	high_1M	came_from_donor	NA	0.0170308951199826
NZ_QSLF01000001.1	high_1M	came_itself	201	NA
NZ_QSLF01000001.1	high_25M	came_from_both	35523	NA
NZ_QSLF01000001.1	high_25M	came_from_donor	960	1.03413498696178
NZ_QSLF01000001.1	high_50M	came_from_both	484384	NA
NZ_QSLF01000001.1	high_50M	came_from_donor	13752	21.2783318620959
NZ_QSLF01000001.1	high_5M	came_from_before	1600	NA
NZ_QSLF01000001.1	high_5M	came_from_both	3312	NA
NZ_QSLF01000001.1	high_5M	came_from_donor	95	2.38033508575661
NZ_QSLF01000001.1	high_5M	came_itself	1521	NA
NZ_QSLG01000001.1	high_10M	came_from_before	14587	3.29413122355522
NZ_QSLG01000001.1	high_10M	came_from_both	20390	3.29413122355522
NZ_QSLG01000001.1	high_10M	came_from_donor	NA	3.29413122355522
NZ_QSLG01000001.1	high_10M	came_itself	53	NA
NZ_QSLG01000001.1	high_1M	came_from_before	NA	0.122841982395666
NZ_QSLG01000001.1	high_1M	came_from_both	32	0.122841982395666
NZ_QSLG01000001.1	high_1M	came_from_donor	57	0.122841982395666
NZ_QSLG01000001.1	high_1M	came_itself	2648	NA
NZ_QSLG01000001.1	high_25M	came_from_before	NA	3.04103778701068
NZ_QSLG01000001.1	high_25M	came_from_both	61213	3.04103778701068
NZ_QSLG01000001.1	high_25M	came_from_donor	424	3.04103778701068
NZ_QSLG01000001.1	high_50M	came_from_before	NA	16.6619175192778
NZ_QSLG01000001.1	high_50M	came_from_both	218779	16.6619175192778
NZ_QSLG01000001.1	high_50M	came_from_donor	742	16.6619175192778
NZ_QSLG01000001.1	high_5M	came_from_before	258	3.09007398667617
NZ_QSLG01000001.1	high_5M	came_from_both	4471	3.09007398667617
NZ_QSLG01000001.1	high_5M	came_from_donor	315	3.09007398667617
NZ_QSLG01000001.1	high_5M	came_itself	236	NA
NZ_QSLI01000001.1	high_10M	came_from_before	NA	1.2208533186203
NZ_QSLI01000001.1	high_10M	came_from_both	447	1.2208533186203
NZ_QSLI01000001.1	high_10M	came_from_donor	2064	1.2208533186203
NZ_QSLI01000001.1	high_10M	came_itself	4	NA
NZ_QSLI01000001.1	high_1M	came_from_before	NA	0.104172136337638
NZ_QSLI01000001.1	high_1M	came_from_both	NA	0.104172136337638
NZ_QSLI01000001.1	high_1M	came_from_donor	1	0.104172136337638
NZ_QSLI01000001.1	high_1M	came_itself	789	NA
NZ_QSLI01000001.1	high_25M	came_from_before	514	2.85230447319835
NZ_QSLI01000001.1	high_25M	came_from_both	1736	2.85230447319835
NZ_QSLI01000001.1	high_25M	came_from_donor	10	2.85230447319835
NZ_QSLI01000001.1	high_25M	came_itself	3397	NA
NZ_QSLI01000001.1	high_50M	came_from_before	5	11.3267825635404
NZ_QSLI01000001.1	high_50M	came_from_both	50847	11.3267825635404
NZ_QSLI01000001.1	high_50M	came_from_donor	91	11.3267825635404
NZ_QSLI01000001.1	high_50M	came_itself	6	NA
NZ_QSLI01000001.1	high_5M	came_from_before	NA	0.27904220163815
NZ_QSLI01000001.1	high_5M	came_from_both	153	0.27904220163815
NZ_QSLI01000001.1	high_5M	came_from_donor	1662	0.27904220163815
NZ_QSLI01000001.1	high_5M	came_itself	10	NA
NZ_QSLJ01000001.1	high_10M	came_from_before	138	0.84227563804877
NZ_QSLJ01000001.1	high_10M	came_from_both	1	NA
NZ_QSLJ01000001.1	high_10M	came_itself	2405	0.84227563804877
NZ_QSLJ01000001.1	high_1M	came_from_before	NA	0.593384806704951
NZ_QSLJ01000001.1	high_1M	came_itself	5128	0.593384806704951
NZ_QSLJ01000001.1	high_25M	came_from_before	2605	1.60445470428216
NZ_QSLJ01000001.1	high_25M	came_from_both	49	NA
NZ_QSLJ01000001.1	high_25M	came_itself	795	1.60445470428216
NZ_QSLJ01000001.1	high_50M	came_from_before	135370	17.3203194506391
NZ_QSLJ01000001.1	high_50M	came_from_both	475	NA
NZ_QSLJ01000001.1	high_50M	came_itself	44	17.3203194506391
NZ_QSLJ01000001.1	high_5M	came_from_before	26	1.12414718024607
NZ_QSLJ01000001.1	high_5M	came_from_both	1	NA
NZ_QSLJ01000001.1	high_5M	came_itself	5786	1.12414718024607
NZ_QSOG01000001.1	high_10M	came_from_before	410	2.16118690725656
NZ_QSOG01000001.1	high_10M	came_from_both	14431	NA
NZ_QSOG01000001.1	high_10M	came_from_donor	7	NA
NZ_QSOG01000001.1	high_10M	came_itself	212	2.16118690725656
NZ_QSOG01000001.1	high_1M	came_from_before	8	0.126345694507591
NZ_QSOG01000001.1	high_1M	came_from_both	15	NA
NZ_QSOG01000001.1	high_1M	came_from_donor	12	NA
NZ_QSOG01000001.1	high_1M	came_itself	143	0.126345694507591
NZ_QSOG01000001.1	high_25M	came_from_before	2145	17.7834926775599
NZ_QSOG01000001.1	high_25M	came_from_both	52863	NA
NZ_QSOG01000001.1	high_25M	came_from_donor	59	NA
NZ_QSOG01000001.1	high_25M	came_itself	1253	17.7834926775599
NZ_QSOG01000001.1	high_50M	came_from_before	16925	35.4461819040126
NZ_QSOG01000001.1	high_50M	came_from_both	142592	NA
NZ_QSOG01000001.1	high_50M	came_itself	NA	35.4461819040126
NZ_QSOG01000001.1	high_5M	came_from_before	59	1.04402354931712
NZ_QSOG01000001.1	high_5M	came_from_both	6113	NA
NZ_QSOG01000001.1	high_5M	came_from_donor	15	NA
NZ_QSOG01000001.1	high_5M	came_itself	752	1.04402354931712
NZ_QSPF01000001.1	high_10M	came_from_both	1172	NA
NZ_QSPF01000001.1	high_10M	came_from_donor	3244	0.112850772485952
NZ_QSPF01000001.1	high_10M	came_itself	31	NA
NZ_QSPF01000001.1	high_1M	came_from_both	33	NA
NZ_QSPF01000001.1	high_1M	came_from_donor	39	0.529243807414873
NZ_QSPF01000001.1	high_1M	came_itself	6654	NA
NZ_QSPF01000001.1	high_25M	came_from_before	183	NA
NZ_QSPF01000001.1	high_25M	came_from_both	32466	NA
NZ_QSPF01000001.1	high_25M	came_from_donor	19693	8.25747244153436
NZ_QSPF01000001.1	high_25M	came_itself	4873	NA
NZ_QSPF01000001.1	high_50M	came_from_both	39703	NA
NZ_QSPF01000001.1	high_50M	came_from_donor	14777	1.571900683492
NZ_QSPF01000001.1	high_5M	came_from_before	27	NA
NZ_QSPF01000001.1	high_5M	came_from_both	838	NA
NZ_QSPF01000001.1	high_5M	came_from_donor	3340	2.34388174807571
NZ_QSPF01000001.1	high_5M	came_itself	3705	NA
NZ_QSPL01000001.1	high_10M	came_from_before	57	NA
NZ_QSPL01000001.1	high_10M	came_from_both	5868	NA
NZ_QSPL01000001.1	high_10M	came_from_donor	464	NA
NZ_QSPL01000001.1	high_10M	came_itself	1621	1.43202811208176
NZ_QSPL01000001.1	high_1M	came_from_both	24	NA
NZ_QSPL01000001.1	high_1M	came_from_donor	24	NA
NZ_QSPL01000001.1	high_1M	came_itself	2862	0.353217871379815
NZ_QSPL01000001.1	high_25M	came_from_before	36	NA
NZ_QSPL01000001.1	high_25M	came_from_both	9374	NA
NZ_QSPL01000001.1	high_25M	came_from_donor	1488	NA
NZ_QSPL01000001.1	high_25M	came_itself	2803	2.75506403384206
NZ_QSPL01000001.1	high_50M	came_from_before	167	NA
NZ_QSPL01000001.1	high_50M	came_from_both	39195	NA
NZ_QSPL01000001.1	high_50M	came_from_donor	1429	NA
NZ_QSPL01000001.1	high_50M	came_itself	7580	7.53694175495288
NZ_QSPL01000001.1	high_5M	came_from_before	11	NA
NZ_QSPL01000001.1	high_5M	came_from_both	907	NA
NZ_QSPL01000001.1	high_5M	came_from_donor	561	NA
NZ_QSPL01000001.1	high_5M	came_itself	1855	1.27844535763408
NZ_QSPM01000001.1	high_10M	came_from_before	2016	2.06980022494192
NZ_QSPM01000001.1	high_10M	came_from_both	1078	NA
NZ_QSPM01000001.1	high_10M	came_from_donor	2	NA
NZ_QSPM01000001.1	high_10M	came_itself	299	2.06980022494192
NZ_QSPM01000001.1	high_1M	came_from_before	NA	0.12923378899467
NZ_QSPM01000001.1	high_1M	came_itself	780	0.12923378899467
NZ_QSPM01000001.1	high_25M	came_from_before	839	0.52924996702359
NZ_QSPM01000001.1	high_25M	came_from_both	10219	NA
NZ_QSPM01000001.1	high_25M	came_itself	NA	0.52924996702359
NZ_QSPM01000001.1	high_50M	came_from_before	9330	5.73479421967453
NZ_QSPM01000001.1	high_50M	came_from_both	80874	NA
NZ_QSPM01000001.1	high_50M	came_itself	NA	5.73479421967453
NZ_QSPM01000001.1	high_5M	came_from_before	1324	1.24955697750307
NZ_QSPM01000001.1	high_5M	came_from_both	82	NA
NZ_QSPM01000001.1	high_5M	came_itself	238	1.24955697750307
NZ_QSPP01000001.1	high_10M	came_from_before	2904	6.26794980324135
NZ_QSPP01000001.1	high_10M	came_from_both	49051	NA
NZ_QSPP01000001.1	high_10M	came_from_donor	66	NA
NZ_QSPP01000001.1	high_10M	came_itself	1635	6.26794980324135
NZ_QSPP01000001.1	high_1M	came_from_before	23	0.260157009603168
NZ_QSPP01000001.1	high_1M	came_from_both	174	NA
NZ_QSPP01000001.1	high_1M	came_from_donor	31	NA
NZ_QSPP01000001.1	high_1M	came_itself	898	0.260157009603168
NZ_QSPP01000001.1	high_25M	came_from_before	3562	1.76407449273207
NZ_QSPP01000001.1	high_25M	came_from_both	96966	NA
NZ_QSPP01000001.1	high_25M	came_itself	7	1.76407449273207
NZ_QSPP01000001.1	high_50M	came_from_before	41916	25.9795773891027
NZ_QSPP01000001.1	high_50M	came_from_both	399974	NA
NZ_QSPP01000001.1	high_50M	came_itself	NA	25.9795773891027
NZ_QSPP01000001.1	high_5M	came_from_before	181	1.16619741025077
NZ_QSPP01000001.1	high_5M	came_from_both	14149	NA
NZ_QSPP01000001.1	high_5M	came_from_donor	112	NA
NZ_QSPP01000001.1	high_5M	came_itself	1734	1.16619741025077
NZ_QSPS01000001.1	high_10M	came_from_before	290	1.68497911200252
NZ_QSPS01000001.1	high_10M	came_from_both	14565	NA
NZ_QSPS01000001.1	high_10M	came_from_donor	4	NA
NZ_QSPS01000001.1	high_10M	came_itself	218	1.68497911200252
NZ_QSPS01000001.1	high_1M	came_from_before	NA	0.0188632098929189
NZ_QSPS01000001.1	high_1M	came_from_both	9	NA
NZ_QSPS01000001.1	high_1M	came_from_donor	10	NA
NZ_QSPS01000001.1	high_1M	came_itself	90	0.0188632098929189
NZ_QSPS01000001.1	high_25M	came_from_before	1599	5.26574227442678
NZ_QSPS01000001.1	high_25M	came_from_both	46306	NA
NZ_QSPS01000001.1	high_25M	came_from_donor	5	NA
NZ_QSPS01000001.1	high_25M	came_itself	68	5.26574227442678
NZ_QSPS01000001.1	high_50M	came_from_before	2574	2.10812268000503
NZ_QSPS01000001.1	high_50M	came_from_both	101194	NA
NZ_QSPS01000001.1	high_50M	came_itself	NA	2.10812268000503
NZ_QSPS01000001.1	high_5M	came_from_before	78	2.10628498843082
NZ_QSPS01000001.1	high_5M	came_from_both	6417	NA
NZ_QSPS01000001.1	high_5M	came_from_donor	327	NA
NZ_QSPS01000001.1	high_5M	came_itself	1449	2.10628498843082
NZ_QSPV01000001.1	high_10M	came_from_before	240	NA
NZ_QSPV01000001.1	high_10M	came_from_both	26583	NA
NZ_QSPV01000001.1	high_10M	came_from_donor	337	NA
NZ_QSPV01000001.1	high_10M	came_itself	2426	1.66130908321906
NZ_QSPV01000001.1	high_1M	came_from_before	8	NA
NZ_QSPV01000001.1	high_1M	came_from_both	51	NA
NZ_QSPV01000001.1	high_1M	came_from_donor	105	NA
NZ_QSPV01000001.1	high_1M	came_itself	1125	0.18517458940509
NZ_QSPV01000001.1	high_25M	came_from_before	105	NA
NZ_QSPV01000001.1	high_25M	came_from_both	74895	NA
NZ_QSPV01000001.1	high_25M	came_from_donor	2048	NA
NZ_QSPV01000001.1	high_25M	came_itself	6269	4.99411305156294
NZ_QSPV01000001.1	high_50M	came_from_before	2906	NA
NZ_QSPV01000001.1	high_50M	came_from_both	239128	NA
NZ_QSPV01000001.1	high_50M	came_from_donor	9464	NA
NZ_QSPV01000001.1	high_50M	came_itself	18616	16.4281572479839
NZ_QSPV01000001.1	high_5M	came_from_before	23	NA
NZ_QSPV01000001.1	high_5M	came_from_both	5936	NA
NZ_QSPV01000001.1	high_5M	came_from_donor	581	NA
NZ_QSPV01000001.1	high_5M	came_itself	2176	1.13092357704181
NZ_QSQB01000001.1	high_10M	came_from_before	19	NA
NZ_QSQB01000001.1	high_10M	came_from_both	14905	NA
NZ_QSQB01000001.1	high_10M	came_from_donor	980	1.53924249132436
NZ_QSQB01000001.1	high_10M	came_itself	78	NA
NZ_QSQB01000001.1	high_1M	came_from_before	4	NA
NZ_QSQB01000001.1	high_1M	came_from_both	2	NA
NZ_QSQB01000001.1	high_1M	came_from_donor	8	0.335721264453281
NZ_QSQB01000001.1	high_1M	came_itself	1642	NA
NZ_QSQB01000001.1	high_25M	came_from_both	40768	NA
NZ_QSQB01000001.1	high_25M	came_from_donor	1063	1.46151077462927
NZ_QSQB01000001.1	high_25M	came_itself	6	NA
NZ_QSQB01000001.1	high_50M	came_from_before	3	NA
NZ_QSQB01000001.1	high_50M	came_from_both	32378	NA
NZ_QSQB01000001.1	high_50M	came_from_donor	1153	0.15077159475973
NZ_QSQB01000001.1	high_50M	came_itself	11	NA
NZ_QSQB01000001.1	high_5M	came_from_before	1	NA
NZ_QSQB01000001.1	high_5M	came_from_both	621	NA
NZ_QSQB01000001.1	high_5M	came_from_donor	895	2.41554500430869
NZ_QSQB01000001.1	high_5M	came_itself	557	NA
NZ_QSQE01000001.1	high_10M	came_from_both	17062	NA
NZ_QSQE01000001.1	high_10M	came_from_donor	26	0.430687059421815
NZ_QSQE01000001.1	high_10M	came_itself	1	NA
NZ_QSQE01000001.1	high_1M	came_from_before	6	NA
NZ_QSQE01000001.1	high_1M	came_from_donor	5	0.162407370549496
NZ_QSQE01000001.1	high_1M	came_itself	850	NA
NZ_QSQE01000001.1	high_25M	came_from_both	90110	NA
NZ_QSQE01000001.1	high_25M	came_from_donor	6	1.84291174433342
NZ_QSQE01000001.1	high_50M	came_from_before	13	NA
NZ_QSQE01000001.1	high_50M	came_from_both	67443	NA
NZ_QSQE01000001.1	high_50M	came_from_donor	47	16.3117380173335
NZ_QSQE01000001.1	high_50M	came_itself	35	NA
NZ_QSQE01000001.1	high_5M	came_from_before	20	NA
NZ_QSQE01000001.1	high_5M	came_from_both	556	NA
NZ_QSQE01000001.1	high_5M	came_from_donor	400	0.0272869524725775
NZ_QSQE01000001.1	high_5M	came_itself	388	NA
NZ_QSQF01000001.1	high_10M	came_from_before	NA	0.0280553997975303
NZ_QSQF01000001.1	high_10M	came_from_both	17196	NA
NZ_QSQF01000001.1	high_10M	came_from_donor	26	NA
NZ_QSQF01000001.1	high_10M	came_itself	NA	0.0280553997975303
NZ_QSQF01000001.1	high_1M	came_from_before	1	0.0970498641824199
NZ_QSQF01000001.1	high_1M	came_from_donor	2	NA
NZ_QSQF01000001.1	high_1M	came_itself	835	0.0970498641824199
NZ_QSQF01000001.1	high_25M	came_from_before	1	25.5515398591909
NZ_QSQF01000001.1	high_25M	came_from_both	90967	NA
NZ_QSQF01000001.1	high_25M	came_from_donor	6	NA
NZ_QSQF01000001.1	high_25M	came_itself	5	25.5515398591909
NZ_QSQF01000001.1	high_50M	came_from_before	24	2.86410309526148
NZ_QSQF01000001.1	high_50M	came_from_both	67325	NA
NZ_QSQF01000001.1	high_50M	came_from_donor	36	NA
NZ_QSQF01000001.1	high_50M	came_itself	32	2.86410309526148
NZ_QSQF01000001.1	high_5M	came_from_before	14	2.80705545443071
NZ_QSQF01000001.1	high_5M	came_from_both	547	NA
NZ_QSQF01000001.1	high_5M	came_from_donor	378	NA
NZ_QSQF01000001.1	high_5M	came_itself	330	2.80705545443071
NZ_QSQK01000001.1	high_10M	came_from_before	126	NA
NZ_QSQK01000001.1	high_10M	came_from_both	631	NA
NZ_QSQK01000001.1	high_10M	came_from_donor	13	0.153464703331963
NZ_QSQK01000001.1	high_10M	came_itself	489	NA
NZ_QSQK01000001.1	high_1M	came_from_donor	2	0.95706041954543
NZ_QSQK01000001.1	high_1M	came_itself	7191	NA
NZ_QSQK01000001.1	high_25M	came_from_before	40	NA
NZ_QSQK01000001.1	high_25M	came_from_both	46055	NA
NZ_QSQK01000001.1	high_25M	came_from_donor	48971	37.6527415101817
NZ_QSQK01000001.1	high_25M	came_itself	923	NA
NZ_QSQK01000001.1	high_50M	came_from_before	2535	NA
NZ_QSQK01000001.1	high_50M	came_from_both	20070	NA
NZ_QSQK01000001.1	high_50M	came_from_donor	784	6.98102665690708
NZ_QSQK01000001.1	high_50M	came_itself	11164	NA
NZ_QSQK01000001.1	high_5M	came_from_before	348	NA
NZ_QSQK01000001.1	high_5M	came_from_both	126	NA
NZ_QSQK01000001.1	high_5M	came_from_donor	12	0.423624414562745
NZ_QSQK01000001.1	high_5M	came_itself	822	NA
NZ_QSQN01000001.1	high_10M	came_from_before	7	NA
NZ_QSQN01000001.1	high_10M	came_from_both	809	NA
NZ_QSQN01000001.1	high_10M	came_from_donor	3916	0.604408800471754
NZ_QSQN01000001.1	high_10M	came_itself	239	NA
NZ_QSQN01000001.1	high_1M	came_from_both	19	NA
NZ_QSQN01000001.1	high_1M	came_from_donor	61	0.330962188874883
NZ_QSQN01000001.1	high_1M	came_itself	1835	NA
NZ_QSQN01000001.1	high_25M	came_from_before	3	NA
NZ_QSQN01000001.1	high_25M	came_from_both	3819	NA
NZ_QSQN01000001.1	high_25M	came_from_donor	42113	5.1817798316071
NZ_QSQN01000001.1	high_25M	came_itself	498	NA
NZ_QSQN01000001.1	high_50M	came_from_before	2	NA
NZ_QSQN01000001.1	high_50M	came_from_both	7860	NA
NZ_QSQN01000001.1	high_50M	came_from_donor	146010	12.8956672948352
NZ_QSQN01000001.1	high_50M	came_itself	186	NA
NZ_QSQN01000001.1	high_5M	came_from_both	261	NA
NZ_QSQN01000001.1	high_5M	came_from_donor	120	0.11016589137934
NZ_QSQN01000001.1	high_5M	came_itself	690	NA
NZ_QSQV01000001.1	high_10M	came_from_before	39	NA
NZ_QSQV01000001.1	high_10M	came_from_both	35154	NA
NZ_QSQV01000001.1	high_10M	came_from_donor	221	NA
NZ_QSQV01000001.1	high_10M	came_itself	749	0.652817419029366
NZ_QSQV01000001.1	high_1M	came_from_before	5	NA
NZ_QSQV01000001.1	high_1M	came_from_both	130	NA
NZ_QSQV01000001.1	high_1M	came_from_donor	46	NA
NZ_QSQV01000001.1	high_1M	came_itself	243	0.0707169657567821
NZ_QSQV01000001.1	high_25M	came_from_before	399	NA
NZ_QSQV01000001.1	high_25M	came_from_both	87922	NA
NZ_QSQV01000001.1	high_25M	came_from_donor	273	NA
NZ_QSQV01000001.1	high_25M	came_itself	60	0.0367211020208823
NZ_QSQV01000001.1	high_50M	came_from_before	681	NA
NZ_QSQV01000001.1	high_50M	came_from_both	343763	NA
NZ_QSQV01000001.1	high_50M	came_from_donor	6033	NA
NZ_QSQV01000001.1	high_50M	came_itself	6038	10.8305410321389
NZ_QSQV01000001.1	high_5M	came_from_before	37	NA
NZ_QSQV01000001.1	high_5M	came_from_both	14569	NA
NZ_QSQV01000001.1	high_5M	came_from_donor	434	NA
NZ_QSQV01000001.1	high_5M	came_itself	4046	3.53160659312094
NZ_QSRB01000001.1	high_10M	came_from_before	122	NA
NZ_QSRB01000001.1	high_10M	came_from_both	28230	NA
NZ_QSRB01000001.1	high_10M	came_from_donor	510	2.0099899799272
NZ_QSRB01000001.1	high_10M	came_itself	1348	NA
NZ_QSRB01000001.1	high_1M	came_from_before	5	NA
NZ_QSRB01000001.1	high_1M	came_from_both	46	NA
NZ_QSRB01000001.1	high_1M	came_from_donor	127	0.709819786071597
NZ_QSRB01000001.1	high_1M	came_itself	3169	NA
NZ_QSRB01000001.1	high_25M	came_from_before	30	NA
NZ_QSRB01000001.1	high_25M	came_from_both	64274	NA
NZ_QSRB01000001.1	high_25M	came_from_donor	656	0.783293494625385
NZ_QSRB01000001.1	high_25M	came_itself	242	NA
NZ_QSRB01000001.1	high_50M	came_from_both	258007	NA
NZ_QSRB01000001.1	high_50M	came_from_donor	19266	12.0423308713192
NZ_QSRB01000001.1	high_5M	came_from_both	6205	NA
NZ_QSRB01000001.1	high_5M	came_from_donor	1545	0.301457349587401
NZ_QSRB01000001.1	high_5M	came_itself	17	NA
NZ_QSRD01000001.1	high_10M	came_from_before	1537	6.91039853433199
NZ_QSRD01000001.1	high_10M	came_from_both	950	NA
NZ_QSRD01000001.1	high_10M	came_itself	33300	6.91039853433199
NZ_QSRD01000001.1	high_1M	came_from_before	16	0.180024636713412
NZ_QSRD01000001.1	high_1M	came_itself	1460	0.180024636713412
NZ_QSRD01000001.1	high_25M	came_from_before	33784	27.381623377299
NZ_QSRD01000001.1	high_25M	came_from_both	4336	NA
NZ_QSRD01000001.1	high_25M	came_itself	47722	27.381623377299
NZ_QSRD01000001.1	high_50M	came_from_before	210023	15.9629177062871
